created,modified,uuid,title,plot,creation_date,certificate,file_path,rating,type,is_removed
"2020-01-01 13:30:00+00","2020-12-15 06:03:55+00","75a9fac0-190f-4b98-ac08-d5aa1a7331bb","Star Wars: Qui-Gon Jinn II","Qu-Gon Jinn's adventures get more dangerous as he has to save his apprentice Obi-Wan from a prison on Hoth. Meanwhile Darth Sidious starts planning his grand plan to create a galactic empire. The film is the second chapter in a trilogy.","2019-10-18",,,"7.2","film","false"
"2020-01-01 13:30:00+00","2020-07-07 21:43:42+00","60971194-9641-46c1-ad03-d2057aa9b375","Star Wars: Qui-Gon Jinn III","The Jedi temple gets attacked by an army of Siths. It's up to Qui-Gon Jinn and Obi-Wan Kenobi to stop the invasion. Meanwhile Darth Sidious seeks after a new apprentice.","2015-06-01",,,"7.2","film","false"
"2020-01-01 13:30:00+00","2020-09-25 14:55:24+00","5e7a66c5-7ec4-4832-a3c1-a34fdb9f1fe3","Star Wars: Episode IV - A New Hope","The Imperial Forces, under orders from cruel Darth Vader, hold Princess Leia hostage in their efforts to quell the rebellion against the Galactic Empire. Luke Skywalker and Han Solo, captain of the Millennium Falcon, work together with the companionable droid duo R2-D2 and C-3PO to rescue the beautiful princess, help the Rebel Alliance and restore freedom and justice to the Galaxy.","1981-07-13",,,"8.6","film","false"
"2020-01-01 13:30:00+00","2020-05-02 09:13:44+00","b5136b70-a94c-480f-8d62-74aa95760cae","Star Wars: Episode V - The Empire Strikes Back","Luke Skywalker, Han Solo, Princess Leia and Chewbacca face attack by the Imperial forces and its AT-AT walkers on the ice planet Hoth. While Han and Leia escape in the Millennium Falcon, Luke travels to Dagobah in search of Yoda. Only with the Jedi master's help will Luke survive when the dark side of the Force beckons him into the ultimate duel with Darth Vader.","1994-01-11",,,"8.7","film","false"
"2020-01-01 13:30:00+00","2020-06-30 00:34:26+00","5565b891-a807-47c0-bc56-4a68935d2696","Star Wars: Episode VI - Return of the Jedi","Luke Skywalker battles horrible Jabba the Hut and cruel Darth Vader to save his comrades in the Rebel Alliance and triumph over the Galactic Empire. Han Solo and Princess Leia reaffirm their love and team with Chewbacca, Lando Calrissian, the Ewoks and the androids C-3PO and R2-D2 to aid in the disruption of the Dark Side and the defeat of the evil emperor.","2005-02-01",,,"8.3","film","false"
"2020-01-01 13:30:00+00","2020-11-11 02:11:23+00","67d12559-54db-463c-a01f-5155d5e1fb1e","Star Wars: Episode VII - The Force Awakens","30 years after the defeat of Darth Vader and the Empire, Rey, a scavenger from the planet Jakku, finds a BB-8 droid that knows the whereabouts of the long lost Luke Skywalker. Rey, as well as a rogue stormtrooper and two smugglers, are thrown into the middle of a battle between the Resistance and the daunting legions of the First Order.","2010-03-13",,,"7.9","film","false"
"2020-01-01 13:30:00+00","2020-07-22 08:26:54+00","46a84aaf-d556-4b49-8674-2cf414a694a0","Star Wars: Episode I - The Phantom Menace","The evil Trade Federation, led by Nute Gunray is planning to take over the peaceful world of Naboo. Jedi Knights Qui-Gon Jinn and Obi-Wan Kenobi are sent to confront the leaders. But not everything goes to plan. The two Jedi escape, and along with their new Gungan friend, Jar Jar Binks head to Naboo to warn Queen Amidala, but droids have already started to capture Naboo and the Queen is not safe there. Eventually, they land on Tatooine, where they become friends with a young boy known as Anakin Skywalker. Qui-Gon is curious about the boy, and sees a bright future for him. The group must now find a way of getting to Coruscant and to finally solve this trade dispute, but there is someone else hiding in the shadows. Are the Sith really extinct? Is the Queen really who she says she is? And what's so special about this young boy?","1987-02-19",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-06-29 08:53:23+00","fb9582ea-c230-4fa4-9c0d-84de5f5be01e","Star Wars: Episode III - Revenge of the Sith","Near the end of the Clone Wars, Darth Sidious has revealed himself and is ready to execute the last part of his plan to rule the galaxy. Sidious is ready for his new apprentice, Darth Vader, to step into action and kill the remaining Jedi. Vader, however, struggles to choose the dark side and save his wife or remain loyal to the Jedi order.","1986-10-21",,,"7.5","film","false"
"2020-01-01 13:30:00+00","2020-08-31 15:54:07+00","5ad1787b-7ab8-41ca-b801-4736c8b9ef00","Star Wars: Episode II - Attack of the Clones","Ten years after the invasion of Naboo, the Galactic Republic is facing a Separatist movement and the former queen and now Senator Padmé Amidala travels to Coruscant to vote on a project to create an army to help the Jedi to protect the Republic. Upon arrival, she escapes from an attempt to kill her, and Obi-Wan Kenobi and his Padawan Anakin Skywalker are assigned to protect her. They chase the shape-shifter Zam Wessell but she is killed by a poisoned dart before revealing who hired her. The Jedi Council assigns Obi-Wan Kenobi to discover who has tried to kill Amidala and Anakin to protect her in Naboo. Obi-Wan discovers that the dart is from the planet Kamino, and he heads to the remote planet. He finds an army of clones that has been under production for years for the Republic and that the bounty hunter Jango Fett was the matrix for the clones. Meanwhile Anakin and Amidala fall in love with each other, and he has nightmarish visions of his mother. They travel to his home planet, Tatooine, to see his mother, and he discovers that she has been abducted by Tusken Raiders. Anakin finds his mother dying, and he kills all the Tusken tribe, including the women and children. Obi-Wan follows Jango Fett to the planet Geonosis where he discovers who is behind the Separatist movement. He transmits his discoveries to Anakin since he cannot reach the Jedi Council. Who is the leader of the Separatist movement? Will Anakin receive Obi-Wan's message? And will the secret love between Anakin and Amidala succeed?","1980-01-23",,,"6.5","film","false"
"2020-01-01 13:30:00+00","2020-12-03 12:31:22+00","2df03721-4edb-462f-8eca-d83a7ec40e53","Star Trek","On the day of James Kirk's birth, his father dies on his damaged starship in a last stand against a Romulan mining vessel looking for Ambassador Spock, who in this time, has grown on Vulcan disdained by his neighbors for his half-human heritage. 25 years later, James T. Kirk has grown into a young rebellious troublemaker. Challenged by Captain Christopher Pike to realize his potential in Starfleet, he comes to annoy academy instructors like Commander Spock. Suddenly, there is an emergency on Vulcan and the newly-commissioned USS Enterprise is crewed with promising cadets like Nyota Uhura, Hikaru Sulu, Pavel Chekov and even Kirk himself, thanks to Leonard McCoy's medical trickery. Together, this crew will have an adventure in the final frontier where the old legend is altered forever as a new version of the legend begins.","2013-06-09",,,"7.9","film","false"
"2020-01-01 13:30:00+00","2020-12-22 23:35:42+00","4d669d0f-dab0-4ddd-8315-86a5a698ed44","Star Wars: Episode VIII - The Last Jedi","Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares for battle with the First Order.","2019-11-09",,,"7","film","false"
"2020-01-01 13:30:00+00","2020-02-27 23:22:09+00","277e9d20-b90c-4e63-9101-455a8e44cef0","Rogue One: A Star Wars Story","All looks lost for the Rebellion against the Empire as they learn of the existence of a new super weapon, the Death Star. Once a possible weakness in its construction is uncovered, the Rebel Alliance must set out on a desperate mission to steal the plans for the Death Star. The future of the entire galaxy now rests upon its success.","2016-11-28",,,"7.8","film","false"
"2020-01-01 13:30:00+00","2020-08-22 02:30:05+00","b76dee1a-0f28-49c7-82b3-0db45b5c4eb8","Star Trek Into Darkness","When the USS Enterprise crew is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis. With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction. As our space heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.","2013-02-20",,,"7.7","film","false"
"2020-01-01 13:30:00+00","2020-04-30 23:15:38+00","98f8f0fd-c629-4ed1-854a-ad56b28adbdf","Star Wars: Episode IX - The Rise of Skywalker","The surviving members of the resistance face the First Order once again, and the legendary conflict between the Jedi and the Sith reaches its peak bringing the Skywalker saga to its end.","2003-09-22",,,"6.7","film","false"
"2020-01-01 13:30:00+00","2020-06-19 08:25:10+00","d053eb73-d412-4e98-9ebc-ce5cb850fae6","A Star Is Born","Jackson Maine (Cooper), a country music star on the brink of decline, discovers a talented unknown named Ally (Germanotta). As the two begin a passionate love affair, Jackson coaxes Ally into the spotlight, catapulting her to stardom. But as Ally's career quickly eclipses his own, Jack finds it increasingly hard to handle his fading glory.","1980-11-16",,,"7.7","film","false"
"2020-01-01 13:30:00+00","2020-07-01 02:29:19+00","c026b2d0-364e-411e-9513-ecdf2d85bbbe","Solo: A Star Wars Story","During an adventure into the criminal underworld, Han Solo meets his future co-pilot Chewbacca and encounters Lando Calrissian years before joining the Rebellion.","2003-06-29",,,"6.9","film","false"
"2020-01-01 13:30:00+00","2020-12-04 11:22:16+00","d15caf86-9646-4c01-8a7a-f94a19f523ca","Star Trek Beyond","After stopping off at Starbase Yorktown, a remote outpost on the fringes of Federation space, the USS Enterprise, halfway into their five-year mission, is destroyed by an unstoppable wave of unknown aliens. With the crew stranded on an unknown planet and with no apparent means of rescue, they find themselves fighting against a ruthless enemy with a well-earned hatred of the Federation and everything it stands for. Only a rebellious alien warrior can help them reunite and leave the planet to stop this deadly menace from beginning a possible galactic war.","1984-04-15",,,"7.1","film","false"
"2020-01-01 13:30:00+00","2020-10-11 08:01:24+00","7c463291-c003-4db5-b15b-04f605ba55b8","Star Trek: First Contact","In the 24th century, the crew of the Enterprise-E has been ordered to patrol the Romulan Neutral Zone by the Federation to avoid interference with their battle against the insidious Borg. Witnessing the loss of the battle, Captain Jean-Luc Picard ignores orders and takes command of the fleet engaging the Borg. But the Borg plan to travel back into the 21st century through a vortex with the intention to stop Earth's first contact with an alien race (the Vulcans). Following the Borg sphere, Picard and his crew realize that they have taken over the Enterprise in order to carry out their mission. Their only chance to do away with the Borg and their seductive queen is to make sure that Zefram Cochrane makes his famous faster-than-light travel to the stars.","1985-11-01",,,"7.6","film","false"
"2020-01-01 13:30:00+00","2020-06-04 21:49:22+00","91939d2a-e7f6-41fc-b3c8-43b1ead8d1f9","Star Trek II: The Wrath of Khan","It is the 23rd century. Admiral James T. Kirk is an instructor at Starfleet Academy and feeling old; the prospect of attending his ship, the USS Enterprise--now a training ship--on a two-week cadet cruise does not make him feel any younger. But the training cruise becomes a deadly serious mission when his nemesis Khan Noonien Singh--infamous conqueror from late 20th century Earth--appears after years of exile. Khan later revealed that the planet Ceti Alpha VI exploded, and shifted the orbit of the fifth planet as a Mars-like haven. He begins capturing Project Genesis, a top secret device holding the power of creation itself, and schemes the utter destruction of Kirk.","1991-12-18",,,"7.7","film","false"
"2020-01-01 13:30:00+00","2020-07-31 10:05:48+00","843c93ea-e1b2-4da5-9957-581674cf581a","Star Trek: The Next Generation","Set in the 24th century and decades after the adventures of the original crew of the starship Enterprise, this new series is the long-awaited successor to the original Star Trek (1966). Under the command of Captain Jean-Luc Picard, the all new Enterprise NCC 1701-D travels out to distant planets to seek out new life and to boldly go where no one has gone before.","1997-11-02",,,"8.6","film","false"
"2020-01-01 13:30:00+00","2020-08-27 12:46:48+00","af48e74e-f7d4-4cf2-b9ff-0589d63cd2b5","Star Trek: Discovery","Ten years before Kirk, Spock, and the Enterprise, the USS Discovery discovers new worlds and lifeforms as one Starfleet officer learns to understand all things alien.","2018-06-03",,,"7.3","film","false"
"2020-01-01 13:30:00+00","2020-09-12 21:20:09+00","40b70d09-7d33-4527-a608-2926b92ae82e","Star Trek","A massive alien spacecraft of enormous power destroys three powerful Klingon cruisers, entering Federation space. Admiral James T. Kirk is ordered to take command of the USS Enterprise for the first time since her historic five-year mission. The Epsilon IX space station alerts the Federation, but they are also destroyed by the alien spacecraft. The only starship in range is the Enterprise--after undergoing a major overhaul at Spacedock on Earth. Kirk rounds up the rest of his crew, and acquires some new members, and sets off to intercept the alien spacecraft. However, it has been there years since Kirk last commanded the Enterprise... is he up to the task of saving Earth?","2002-07-20",,,"6.4","film","false"
"2020-01-01 13:30:00+00","2020-08-31 12:07:41+00","88346cc4-186c-4731-a2e3-df5dbb0bba15","Star Trek IV: The Voyage Home","The most acclaimed Star Trek adventure of all time with an important message. It is the 23rd century, and a mysterious alien probe is threatening Earth by evaporating the oceans and destroying the atmosphere. In their frantic attempt to save mankind, Admiral Kirk and his crew must time travel back to 1986 San Francisco where they find a world of punk, pizza and exact-change buses that are as alien to them as anything they have ever encountered in the far-off reaches of the galaxy. William Shatner and Leonard Nimoy return as Kirk and Spock, along with the entire Star Trek crew.","2017-01-07",,,"7.3","film","false"
